"customer_id","revenue_sum","month_year"
"acf9221546","2708.00","2023-03"
"acf9221546","700.00","2023-04"
"acf9221546","411.80","2023-07"
"acf9221546","480.00","2023-08"
"acf9221546","1655.12","2023-10"
"acf9221546","3485.36","2023-12"
"ad68473a64","830.00","2021-03"
"ad68473a64","1480.00","2021-06"
"ad68473a64","3740.00","2021-08"
"ad68473a64","680.00","2021-09"
"ad68473a64","840.00","2021-12"
"ad68473a64","240.00","2022-04"
"ad68473a64","1540.00","2022-05"
"ad68473a64","850.00","2022-07"
"ad68473a64","880.00","2022-09"
"ad68473a64","1061.12","2023-03"
"ad68473a64","920.00","2023-05"
"ad68473a64","700.00","2023-08"
"ad68473a64","1440.00","2023-09"
"ad68473a64","1175.12","2023-10"
"ad68473a64","2355.12","2023-11"
"ad6fff7b7b","540.00","2021-05"
"ad6fff7b7b","590.00","2021-07"
"ad6fff7b7b","340.00","2021-09"
"ad6fff7b7b","360.00","2022-07"
"ad6fff7b7b","620.00","2022-08"
"ad6fff7b7b","1073.60","2023-06"
"ad6fff7b7b","500.00","2023-11"
"ad80a7261e","5781.68","2022-11"
"ad80a7261e","14875.60","2022-12"
"ad80a7261e","6945.92","2023-01"
"ad80a7261e","7914.92","2023-02"
"ad80a7261e","11476.00","2023-03"
"ad80a7261e","6892.00","2023-04"
"ad80a7261e","14194.52","2023-05"
"ad80a7261e","17803.72","2023-06"
"ad80a7261e","16600.12","2023-07"
"ad80a7261e","19316.04","2023-08"
"ad80a7261e","12471.80","2023-09"
"ad80a7261e","6105.40","2023-10"
"ad80a7261e","13486.12","2023-11"
"ad80a7261e","11173.80","2023-12"
"ad97267def","1232.00","2021-06"
"ad97267def","1606.80","2021-07"
"ad97267def","356.00","2021-08"
"ad97267def","596.00","2021-10"
"ad97267def","954.88","2021-11"
"ad97267def","458.88","2021-12"
"ad97267def","656.00","2022-01"
"ad97267def","1214.88","2022-02"
"ad97267def","758.88","2022-03"
"ad97267def","1341.76","2022-05"
"ad97267def","140.00","2022-06"
"ad97267def","618.88","2022-07"
"ad97267def","5965.88","2022-08"
"ad97267def","140.00","2022-09"
"ad97267def","140.00","2022-10"
"ad97267def","280.00","2022-11"
"ad97267def","280.00","2022-12"
"ad97267def","618.88","2023-01"
"ad97267def","280.00","2023-02"
"ad97267def","896.00","2023-03"
"ad97267def","1168.88","2023-04"
"ad97267def","1372.00","2023-05"
"ad97267def","706.00","2023-06"
"ad97267def","1456.00","2023-07"
"ad97267def","280.00","2023-08"
"ad97267def","952.00","2023-09"
"ad97267def","1618.88","2023-10"
"ad97267def","140.00","2023-11"
"ad97267def","140.00","2023-12"
"ada51ca630","2811.80","2021-01"
"ada51ca630","4540.00","2021-02"
"ada51ca630","1160.00","2021-03"
"ada51ca630","5157.00","2021-04"
"ada51ca630","8636.00","2021-05"
"ada51ca630","4788.00","2021-06"
"ada51ca630","3680.00","2021-07"
"ada51ca630","3220.00","2021-08"
"ada51ca630","3480.00","2021-09"
"ada51ca630","5475.40","2021-10"
"ada51ca630","5295.92","2021-11"
"ada51ca630","3280.00","2021-12"
"ada51ca630","2226.00","2022-01"
"ada51ca630","3682.00","2022-02"
"ada51ca630","360.00","2022-03"
"ada51ca630","1972.00","2022-04"
"ada51ca630","526.00","2022-06"
"ada51ca630","360.00","2022-12"
"ada51ca630","260.00","2023-03"
"adb1341c69","3044.12","2021-01"
"adb1341c69","2226.00","2021-02"
"adb1341c69","2080.00","2021-03"
"adb1341c69","3746.00","2021-04"
"adb1341c69","1040.00","2021-05"
"adb1341c69","2226.00","2021-06"
"adb1341c69","1058.00","2021-07"
"adb1341c69","1040.00","2021-09"
"adb1341c69","3736.40","2021-10"
"adb1341c69","3700.00","2021-11"
"adb1341c69","5066.40","2021-12"
"adb1341c69","4618.00","2022-01"
"adb1341c69","1220.00","2022-02"
"adb1341c69","1020.00","2022-03"
"adb1341c69","1572.00","2022-05"
"adb1341c69","680.00","2022-06"
"adb1341c69","960.00","2022-07"
"adb1341c69","1572.00","2022-08"
"adb1341c69","3686.00","2022-09"
"adb1341c69","2056.00","2022-10"
"adb1341c69","1240.00","2022-11"
"adb1341c69","1166.00","2022-12"
"adb1341c69","560.00","2023-01"
"adb1341c69","220.00","2023-06"
"adb9e98547","900.00","2022-08"
"add5efc3f8","15855.80","2021-01"
"add5efc3f8","15684.32","2021-02"
"add5efc3f8","10788.00","2021-03"
"add5efc3f8","7180.00","2021-04"
"add5efc3f8","14820.80","2021-05"
"add5efc3f8","3793.76","2021-07"
"add5efc3f8","4424.00","2021-09"
"add5efc3f8","9050.40","2021-10"
"add5efc3f8","3680.00","2021-11"
"add5efc3f8","3619.20","2021-12"
"add5efc3f8","4013.52","2022-01"
"add5efc3f8","4570.72","2023-05"
"add5efc3f8","17794.36","2023-06"
"add5efc3f8","25667.00","2023-07"
"add5efc3f8","12618.88","2023-08"
"add5efc3f8","5423.80","2023-09"
"adf383df29","980.00","2021-06"
"adf383df29","1800.00","2021-11"
"adf383df29","6109.84","2021-12"
"adf383df29","10999.92","2022-01"
"adf383df29","3062.24","2022-02"
"adf383df29","4220.00","2022-03"
"adf383df29","2430.00","2022-04"
"adf383df29","3096.00","2022-05"
"adf383df29","2645.52","2022-06"
"adf383df29","540.00","2022-08"
"adf383df29","260.00","2022-09"
"adf383df29","540.00","2023-01"
"adf854f418","1180.00","2021-11"
"adf8d7f8c5","135686.92","2021-01"
"adf8d7f8c5","142319.88","2021-02"
"adf8d7f8c5","168536.92","2021-03"
"adf8d7f8c5","128613.24","2021-04"
"adf8d7f8c5","162938.48","2021-05"
"adf8d7f8c5","130078.68","2021-06"
"adf8d7f8c5","130151.64","2021-07"
"adf8d7f8c5","88497.32","2021-08"
"adf8d7f8c5","139704.96","2021-09"
"adf8d7f8c5","108036.36","2021-10"
"adf8d7f8c5","95406.68","2021-11"
"adf8d7f8c5","120662.56","2021-12"
"adf8d7f8c5","100253.44","2022-01"
"adf8d7f8c5","82982.28","2022-02"
"adf8d7f8c5","153424.60","2022-03"
"adf8d7f8c5","118235.72","2022-04"
"adf8d7f8c5","150205.72","2022-05"
"adf8d7f8c5","169868.28","2022-06"
"adf8d7f8c5","98179.24","2022-07"
"adf8d7f8c5","100530.36","2022-08"
"adf8d7f8c5","73083.80","2022-09"
"adf8d7f8c5","67938.84","2022-10"
"adf8d7f8c5","55817.00","2022-11"
"adf8d7f8c5","38407.84","2022-12"
"adf8d7f8c5","25047.88","2023-01"
"adf8d7f8c5","41549.36","2023-02"
"adf8d7f8c5","56208.68","2023-03"
"adf8d7f8c5","94564.80","2023-04"
"adf8d7f8c5","119723.60","2023-05"
"adf8d7f8c5","94798.28","2023-06"
"adf8d7f8c5","97562.12","2023-07"
"adf8d7f8c5","120141.88","2023-08"
"adf8d7f8c5","79307.60","2023-09"
"adf8d7f8c5","89510.60","2023-10"
"adf8d7f8c5","82905.36","2023-11"
"adf8d7f8c5","81230.40","2023-12"
"ae01bda235","1301.12","2022-08"
"ae06fbdc51","520.00","2021-09"
"ae0909a324","2699.40","2021-01"
"ae0909a324","3399.60","2021-02"
"ae0909a324","2040.00","2021-03"
"ae0909a324","1620.00","2021-04"
"ae0909a324","2402.56","2021-05"
"ae0909a324","2440.00","2021-06"
"ae0909a324","2241.52","2021-07"
"ae0909a324","1840.00","2021-08"
"ae0909a324","1840.00","2021-09"
"ae0909a324","1020.00","2021-10"
"ae0909a324","2960.00","2021-11"
"ae0909a324","560.00","2021-12"
"ae0909a324","1183.04","2022-01"
"ae0909a324","1181.52","2022-02"
"ae0909a324","2401.52","2022-03"
"ae0909a324","1160.00","2022-04"
"ae0909a324","580.00","2022-05"
"ae0909a324","580.00","2022-06"
"ae0909a324","2355.40","2022-07"
"ae0909a324","1680.00","2022-08"
"ae0909a324","896.00","2022-09"
"ae0909a324","580.00","2022-10"
"ae0909a324","1450.88","2022-11"
"ae0909a324","480.00","2022-12"
"ae0909a324","1307.40","2023-01"
"ae0909a324","1160.00","2023-02"
"ae0909a324","1545.00","2023-03"
"ae0909a324","480.00","2023-04"
"ae0909a324","960.00","2023-05"
"ae0909a324","580.00","2023-07"
"ae0909a324","700.00","2023-08"
"ae0909a324","980.00","2023-10"
"ae0909a324","2642.44","2023-11"
"ae0909a324","3191.52","2023-12"
"ae24325c47","260.00","2023-11"
"ae26a7722f","601.00","2023-07"
"ae26a7722f","1101.20","2023-08"
"ae26a7722f","756.00","2023-09"
"ae2a2db40a","7024.00","2021-01"
"ae2a2db40a","27104.00","2021-02"
"ae2a2db40a","21201.04","2021-03"
"ae2a2db40a","27436.00","2021-04"
"ae2a2db40a","15637.52","2021-05"
"ae2a2db40a","15747.80","2021-06"
"ae2a2db40a","24448.00","2021-07"
"ae2a2db40a","18324.00","2021-08"
"ae2a2db40a","18588.00","2021-09"
"ae2a2db40a","34020.00","2021-10"
"ae2a2db40a","40584.80","2021-11"
"ae2a2db40a","13092.00","2021-12"
"ae2a2db40a","9554.00","2022-01"
"ae2a2db40a","20921.76","2022-02"
"ae2a2db40a","15341.52","2022-03"
"ae2a2db40a","2336.00","2022-04"
"ae2a2db40a","10624.00","2022-05"
"ae2a2db40a","15700.00","2022-06"
"ae2a2db40a","13192.00","2022-07"
"ae2a2db40a","11362.56","2022-08"
"ae2a2db40a","7408.32","2022-09"
"ae2a2db40a","7627.80","2022-10"
"ae2a2db40a","11040.00","2022-11"
"ae2a2db40a","6756.00","2022-12"
"ae2a2db40a","5065.32","2023-01"
"ae2a2db40a","4112.00","2023-02"
"ae2a2db40a","15764.32","2023-03"
"ae2a2db40a","21054.76","2023-04"
"ae2a2db40a","6327.84","2023-05"
"ae2a2db40a","21641.12","2023-06"
"ae2a2db40a","2899.92","2023-07"
"ae3a12e662","730.00","2022-05"
"ae3a12e662","460.00","2023-12"
"ae8aabf436","740.00","2022-09"
"ae8aabf436","760.00","2022-10"
"ae8aabf436","360.00","2023-01"
"ae8aabf436","360.00","2023-02"
"aec851e565","15072.00","2021-01"
"aec851e565","8160.00","2021-02"
"aec851e565","7200.00","2021-03"
"aec851e565","8640.00","2021-07"
"aec851e565","45600.00","2021-08"
"aec851e565","11520.00","2022-02"
"aee4df7c5e","1100.00","2022-10"
"aee4df7c5e","780.00","2022-11"
"aee4df7c5e","520.00","2023-03"
"aef99300b2","3451.80","2022-03"
"aef99300b2","13138.68","2022-08"
"aef99300b2","16309.16","2022-09"
"aef99300b2","10344.40","2022-10"
"aef99300b2","11375.20","2022-11"
"aef99300b2","6127.60","2022-12"
"aef99300b2","9847.60","2023-01"
"aef99300b2","12983.40","2023-02"
"aef99300b2","28353.00","2023-03"
"aef99300b2","4015.40","2023-04"
"aef99300b2","20427.60","2023-05"
"aef99300b2","12014.28","2023-06"
"aef99300b2","9391.80","2023-07"
"aef99300b2","15371.68","2023-08"
"aef99300b2","7428.20","2023-09"
"aef99300b2","9643.80","2023-10"
"aef99300b2","18625.36","2023-11"
"aef99300b2","7889.60","2023-12"
"aefec476b7","6922.88","2021-04"
"aefec476b7","11905.28","2021-05"
"aefec476b7","10913.40","2021-06"
"aefec476b7","466.88","2021-07"
"aefec476b7","466.88","2021-08"
"aefec476b7","1236.88","2021-09"
"aefec476b7","1886.00","2021-10"
"aefec476b7","5478.16","2021-11"
"aefec476b7","3612.00","2022-01"
"aefec476b7","10897.68","2022-02"
"aefec476b7","1883.76","2022-03"
"aefec476b7","1692.00","2022-04"
"aefec476b7","7037.16","2022-05"
"aefec476b7","2201.76","2022-06"
"aefec476b7","1077.12","2022-07"
"aefec476b7","910.00","2022-08"
"aefec476b7","810.00","2022-09"
"aefec476b7","2412.88","2022-10"
"aefec476b7","2258.88","2022-11"
"aefec476b7","4503.56","2022-12"
"aefec476b7","1966.88","2023-01"
"aefec476b7","434.00","2023-02"
"aefec476b7","899.76","2023-03"
"aefec476b7","434.00","2023-04"
"aefec476b7","6965.28","2023-05"
"aefec476b7","486.88","2023-06"
"aefec476b7","913.52","2023-07"
"aefec476b7","1719.80","2023-08"
"aefec476b7","476.00","2023-09"
"aefec476b7","3942.00","2023-10"
"aefec476b7","2963.80","2023-11"
"af0c330f73","300.00","2021-09"
"af0c330f73","3029.00","2021-10"
"af0c330f73","2951.92","2021-11"
"af0c330f73","2541.92","2021-12"
"af0c330f73","2400.00","2022-01"
"af0c330f73","1200.00","2022-04"
"af0c330f73","2340.00","2022-05"
"af0c330f73","3308.00","2022-06"
"af0c330f73","3241.12","2022-07"
"af0c330f73","1441.12","2022-09"
"af0c330f73","1220.00","2022-10"
"af0c330f73","1536.00","2022-11"
"af0c330f73","1000.00","2022-12"
"af0c330f73","300.00","2023-01"
"af0c330f73","600.00","2023-02"
"af0c330f73","4011.44","2023-03"
"af0c330f73","2710.32","2023-04"
"af0c330f73","3690.32","2023-05"
"af0c330f73","4411.52","2023-06"
"af0c330f73","920.00","2023-07"
"af0c330f73","1100.00","2023-08"
"af0c330f73","3255.12","2023-10"
"af0c330f73","1755.12","2023-11"
"af34f707b8","1420.00","2022-07"
"af34f707b8","480.00","2022-08"
"af34f707b8","260.00","2022-09"
"af34f707b8","460.00","2022-12"
"af34f707b8","520.00","2023-01"
"af34f707b8","2360.00","2023-02"
"af34f707b8","2619.80","2023-03"
"af34f707b8","3600.00","2023-04"
"af34f707b8","940.00","2023-05"
"af4615d4b8","874.80","2023-05"
"af4a021860","2816.00","2022-06"
"af4a021860","2192.00","2022-10"
"af4a021860","3203.80","2022-11"
"af4a021860","4435.80","2022-12"
"af4a021860","10387.80","2023-01"
"af4a021860","18667.40","2023-02"
"af4a021860","5056.00","2023-03"
"af4a021860","18291.80","2023-04"
"af4a021860","8419.60","2023-05"
"af4a021860","3751.60","2023-06"
"af4a021860","17380.44","2023-07"
"af4a021860","8385.20","2023-08"
"af4a021860","16421.48","2023-09"
"af4a021860","15615.20","2023-10"
"af4a021860","4455.80","2023-11"
"af4a021860","13340.04","2023-12"
"af68f14781","2040.00","2023-10"
"af82b03211","1020.00","2022-03"
"af82b03211","8303.60","2022-04"
"af82b03211","8507.80","2022-05"
"af82b03211","8239.60","2022-06"
"af82b03211","11814.44","2022-07"
"af82b03211","18646.44","2022-08"
"af82b03211","8148.00","2022-09"
"af82b03211","5099.80","2022-10"
"af82b03211","11397.84","2022-11"
"af82b03211","1340.00","2022-12"
"af82b03211","2040.84","2023-01"
"af82b03211","3948.00","2023-02"
"af82b03211","10401.60","2023-03"
"af82b03211","2536.00","2023-04"
"af82b03211","3631.80","2023-05"
"af82b03211","4671.80","2023-06"
"af82b03211","830.00","2023-07"
"af82b03211","3456.00","2023-08"
"af82b03211","4039.80","2023-10"
"af82b03211","1940.00","2023-11"
"af82b03211","790.00","2023-12"
"af8a21fbcf","6570.00","2021-11"
"af8a21fbcf","6330.00","2021-12"
"af8a21fbcf","7720.00","2022-01"
"af8a21fbcf","6500.00","2022-02"
"af8a21fbcf","5850.00","2022-03"
"af8a21fbcf","7160.00","2022-04"
"af8a21fbcf","6270.00","2022-05"
"af8a21fbcf","5450.00","2022-06"
"af8a21fbcf","1920.00","2022-07"
"af8a21fbcf","5750.00","2022-08"
"af8a21fbcf","6030.00","2022-09"
"af8a21fbcf","11188.00","2022-10"
"af8a21fbcf","4360.00","2022-11"
"af8a21fbcf","6420.00","2022-12"
"af8a21fbcf","10780.00","2023-01"
"af8a21fbcf","5720.00","2023-02"
"af8a21fbcf","8207.20","2023-03"
"af8a21fbcf","11106.00","2023-04"
"af8a21fbcf","9030.00","2023-05"
"af8a21fbcf","12225.20","2023-06"
"af8a21fbcf","12568.00","2023-07"
"af8a21fbcf","11500.00","2023-08"
"af8a21fbcf","11530.00","2023-09"
"af8a21fbcf","9817.20","2023-10"
"af8a21fbcf","11388.00","2023-11"
"af8a21fbcf","5938.00","2023-12"
"af8d1eb220","8780.00","2021-01"
"af8d1eb220","8168.00","2021-02"
"af8d1eb220","28786.00","2021-03"
"af8d1eb220","38275.00","2021-04"
"af8d1eb220","29548.40","2021-05"
"af8d1eb220","28997.40","2021-06"
"af8d1eb220","49894.20","2021-07"
"af8d1eb220","40070.40","2021-08"
"af8d1eb220","11600.00","2021-09"
"af8d1eb220","5276.00","2021-10"
"af8d1eb220","10352.00","2021-11"
"af8d1eb220","3308.00","2021-12"
"af8d1eb220","8974.00","2022-01"
"af8d1eb220","3624.00","2022-02"
"af8d1eb220","340.00","2022-06"
"af8d1eb220","2152.00","2022-10"
"af8d1eb220","6055.80","2023-01"
"af8d1eb220","2479.80","2023-02"
"af8d1eb220","7503.20","2023-03"
"af8d1eb220","9963.60","2023-04"
"af8d1eb220","9847.20","2023-05"
"af8d1eb220","2379.80","2023-06"
"af8d1eb220","7983.80","2023-07"
"af8d1eb220","5303.80","2023-08"
"af8d1eb220","3868.76","2023-10"
"af8d1eb220","2575.80","2023-11"
"afab3e9707","420.00","2021-05"
"afab3e9707","1680.00","2021-06"
"afacc9ee23","951.92","2021-10"
"afb79a9be5","5270.00","2021-01"
"afb79a9be5","7170.00","2021-02"
"afb79a9be5","7760.00","2021-03"
"afb79a9be5","4830.00","2021-04"
"afb79a9be5","8310.00","2021-05"
"afb79a9be5","6810.00","2021-06"
"afb79a9be5","7310.00","2021-07"
"afb79a9be5","3820.00","2021-08"
"afb79a9be5","7920.00","2021-09"
"afb79a9be5","3540.00","2021-10"
"afb79a9be5","2390.00","2021-11"
"afb79a9be5","1710.00","2021-12"
"afb79a9be5","440.00","2022-12"
"b01535ae19","780.00","2023-04"
"b035d6563a","5116.00","2021-11"
"b035d6563a","4907.92","2021-12"
"b035d6563a","1720.00","2022-01"
"b035d6563a","5213.84","2022-02"
"b035d6563a","8663.44","2022-03"
"b035d6563a","6778.24","2022-04"
"b035d6563a","2760.00","2022-05"
"b035d6563a","1620.00","2022-06"
"b035d6563a","920.00","2022-07"
"b035d6563a","5280.00","2022-08"
"b035d6563a","6080.00","2022-09"
"b035d6563a","3740.00","2022-10"
"b035d6563a","4525.52","2022-11"
"b035d6563a","3100.00","2022-12"
"b035d6563a","6010.00","2023-01"
"b035d6563a","7242.24","2023-02"
"b035d6563a","1741.12","2023-03"
"b035d6563a","2676.00","2023-04"
"b035d6563a","3748.00","2023-05"
"b035d6563a","3820.32","2023-06"
"b035d6563a","1576.60","2023-07"
"b035d6563a","2440.00","2023-08"
"b035d6563a","500.00","2023-09"
"b035d6563a","1696.60","2023-10"
"b035d6563a","2960.00","2023-11"
"b035d6563a","620.00","2023-12"
"b04bc249ef","4841.12","2022-07"
"b04bc249ef","6395.80","2022-08"
"b04bc249ef","7677.52","2022-09"
"b04bc249ef","12662.04","2022-10"
"b04bc249ef","7509.12","2022-11"
"b04bc249ef","3256.00","2023-02"
"b04bc249ef","2716.00","2023-11"
"b04c387c83","880.00","2021-02"
"b052e2e0c0","4408.00","2021-01"
"b052e2e0c0","3080.00","2021-02"
"b052e2e0c0","5200.00","2021-03"
"b052e2e0c0","6708.00","2021-04"
"b052e2e0c0","4520.00","2021-05"
"b052e2e0c0","1000.00","2021-06"
"b052e2e0c0","1200.00","2021-07"
"b052e2e0c0","1120.00","2021-08"
"b052e2e0c0","360.00","2021-10"
"b052e2e0c0","840.00","2021-12"
"b052e2e0c0","300.00","2022-01"
"b052e2e0c0","600.00","2022-02"
"b052e2e0c0","3000.00","2022-03"
"b052e2e0c0","2920.00","2022-04"
"b052e2e0c0","2860.00","2022-05"
"b052e2e0c0","2400.00","2022-06"
"b052e2e0c0","1200.00","2022-07"
"b052e2e0c0","520.00","2022-08"
"b052e2e0c0","220.00","2022-10"
"b05445d69e","1420.00","2021-03"
"b05445d69e","1420.00","2021-06"
"b085c4fa54","6740.00","2021-01"
"b085c4fa54","5268.00","2021-02"
"b085c4fa54","1620.00","2021-03"
"b085c4fa54","2476.00","2021-04"
"b085c4fa54","1760.00","2021-05"
"b085c4fa54","19434.40","2021-06"
"b085c4fa54","1476.00","2021-07"
"b085c4fa54","202.44","2021-08"
"b085c4fa54","360.00","2021-10"
"b085c4fa54","2880.00","2021-11"
"b085c4fa54","360.00","2021-12"
"b085c4fa54","471.80","2022-01"
"b085c4fa54","760.00","2022-02"
"b085c4fa54","1180.00","2022-03"
"b085c4fa54","2980.00","2022-04"
"b085c4fa54","3383.80","2022-05"
"b085c4fa54","380.00","2022-06"
"b085c4fa54","111.80","2022-07"
"b085c4fa54","2240.00","2022-08"
"b085c4fa54","2200.00","2022-10"
"b085c4fa54","24936.00","2022-11"
"b085c4fa54","12234.68","2022-12"
"b085c4fa54","13435.40","2023-01"
"b085c4fa54","23195.88","2023-02"
"b085c4fa54","15602.00","2023-03"
"b085c4fa54","11720.40","2023-04"
"b085c4fa54","9491.60","2023-05"
"b085c4fa54","20375.40","2023-06"
"b085c4fa54","17535.60","2023-07"
"b085c4fa54","17487.20","2023-08"
"b085c4fa54","19946.60","2023-09"
"b085c4fa54","8731.80","2023-10"
"b085c4fa54","1512.00","2023-12"
"b0a162a377","523.52","2023-09"
"b0a665a28e","400.00","2021-03"
"b0a665a28e","400.00","2021-05"
"b0a665a28e","400.00","2021-06"
"b0a665a28e","800.00","2021-09"
"b0a665a28e","420.00","2022-02"
"b0a665a28e","420.00","2022-04"
"b0a665a28e","420.00","2022-08"
"b0a665a28e","840.00","2022-11"
"b0a665a28e","840.00","2023-04"
"b0a665a28e","420.00","2023-05"
"b0a665a28e","2100.00","2023-09"
"b0b646ba5c","4876.00","2021-05"
"b0b646ba5c","356.00","2021-06"
"b0b646ba5c","5404.00","2021-07"
"b0b646ba5c","8340.00","2021-08"
"b0b646ba5c","4577.52","2021-09"
"b0b646ba5c","2872.00","2021-10"
"b0b646ba5c","1868.00","2021-11"
"b0b646ba5c","2000.00","2021-12"
"b0b646ba5c","1000.00","2022-01"
"b0b646ba5c","1402.00","2022-02"
"b0b646ba5c","6728.00","2022-03"
"b0b646ba5c","456.00","2022-04"
"b0b646ba5c","1712.00","2022-05"
"b0b646ba5c","5312.00","2022-06"
"b0b646ba5c","4416.00","2022-09"
"b0b646ba5c","4268.00","2022-10"
"b0b646ba5c","608.00","2022-11"
"b0b646ba5c","1000.00","2022-12"
"b0b646ba5c","11382.88","2023-01"
"b0b646ba5c","2856.00","2023-02"
"b0b646ba5c","1688.00","2023-03"
"b0b646ba5c","1552.00","2023-04"
"b0b646ba5c","1096.00","2023-06"
"b0b646ba5c","1742.88","2023-08"
"b0b646ba5c","2644.00","2023-09"
"b0b646ba5c","900.00","2023-10"
"b0b646ba5c","2576.00","2023-12"
"b0dd033cbe","11372.88","2021-01"
"b0dd033cbe","21096.64","2021-02"
"b0dd033cbe","21498.00","2021-03"
"b0dd033cbe","20998.28","2021-04"
"b0dd033cbe","28348.40","2021-05"
"b0dd033cbe","17856.76","2021-06"
"b0dd033cbe","18681.76","2021-07"
"b0dd033cbe","12974.88","2021-08"
"b0dd033cbe","12717.76","2021-09"
"b0dd033cbe","8294.88","2021-10"
"b0dd033cbe","12432.00","2021-11"
"b0dd033cbe","7925.76","2021-12"
"b0dd033cbe","12366.44","2022-01"
"b0dd033cbe","9226.88","2022-02"
"b0dd033cbe","9913.56","2022-03"
"b0dd033cbe","9783.00","2022-04"
"b0dd033cbe","13336.00","2022-05"
"b0dd033cbe","19117.76","2022-06"
"b0dd033cbe","12741.68","2022-07"
"b0dd033cbe","20016.52","2022-08"
"b0dd033cbe","7616.00","2022-09"
"b0dd033cbe","6663.52","2022-10"
"b0dd033cbe","6190.88","2022-11"
"b0dd033cbe","6690.88","2022-12"
"b0dd033cbe","7257.76","2023-01"
"b0dd033cbe","7518.88","2023-02"
"b0dd033cbe","14602.40","2023-03"
"b0dd033cbe","8354.88","2023-04"
"b0dd033cbe","8264.72","2023-05"
"b0dd033cbe","7694.88","2023-06"
"b0dd033cbe","6334.00","2023-07"
"b0dd033cbe","12892.88","2023-08"
"b0dd033cbe","6080.00","2023-09"
"b0dd033cbe","7658.00","2023-10"
"b0dd033cbe","5456.88","2023-11"
"b0dd033cbe","8930.88","2023-12"
"b0e1520335","1040.00","2021-06"
"b0e1520335","480.00","2021-07"
"b0e1520335","920.00","2021-08"
"b0e1520335","1260.00","2021-09"
"b0e1520335","480.00","2022-07"
"b0e1520335","2000.00","2023-05"
"b0e1520335","880.00","2023-10"
"b0f0b1c618","8000.20","2023-09"
"b0f0b1c618","2120.00","2023-11"
"b0f0b1c618","2843.80","2023-12"
"b112ca4087","740.00","2023-03"
"b12ad8d9dd","480.00","2022-07"
"b12ad8d9dd","880.00","2022-08"
"b12ad8d9dd","780.00","2022-09"
"b12ad8d9dd","760.00","2022-10"
"b12ad8d9dd","380.00","2022-11"
"b12e10575d","41047.84","2021-03"
"b12e10575d","75483.96","2021-04"
"b12e10575d","67223.80","2021-05"
"b12e10575d","86939.16","2021-06"
"b12e10575d","87885.80","2021-07"
"b12e10575d","58744.48","2021-08"
"b12e10575d","63790.60","2021-09"
"b12e10575d","101631.88","2021-10"
"b12e10575d","77699.88","2021-11"
"b12e10575d","92669.04","2021-12"
"b12e10575d","104418.52","2022-01"
"b12e10575d","86694.48","2022-02"
"b12e10575d","111757.04","2022-03"
"b12e10575d","88422.08","2022-04"
"b12e10575d","83462.24","2022-05"
"b12e10575d","17437.60","2022-06"
"b12e10575d","9757.80","2022-07"
"b12e10575d","31805.72","2022-08"
"b12e10575d","10093.16","2022-09"
"b12e10575d","8653.52","2022-10"
"b12e10575d","12520.40","2022-11"
"b12e10575d","4676.00","2022-12"
"b12e10575d","9061.52","2023-01"
"b12e10575d","20438.24","2023-02"
"b12e10575d","21171.28","2023-03"
"b12e10575d","21568.96","2023-04"
"b12e10575d","18767.36","2023-05"
"b12e10575d","16654.12","2023-06"
"b12e10575d","16114.80","2023-07"
"b12e10575d","25760.60","2023-08"
"b12e10575d","9936.00","2023-09"
"b12e10575d","16000.00","2023-10"
"b12e10575d","18534.96","2023-11"
"b12e10575d","11154.92","2023-12"
"b134aa7e98","596.00","2023-06"
"b134aa7e98","496.00","2023-08"
"b134aa7e98","796.00","2023-10"
"b134aa7e98","496.00","2023-12"
"b1486fd7fb","600.00","2023-06"
"b151ce4935","3328.00","2021-01"
"b151ce4935","8490.00","2021-02"
"b151ce4935","11372.76","2021-03"
"b15f87098e","580.00","2022-02"
"b15f87098e","2620.00","2022-03"
"b15f87098e","1660.00","2022-04"
"b15f87098e","2380.00","2022-05"
"b15f87098e","1036.00","2022-06"
"b15f87098e","1560.00","2022-07"
"b15f87098e","2220.00","2022-08"
"b15f87098e","580.00","2022-09"
"b15f87098e","2580.00","2022-10"
"b15f87098e","2460.00","2022-11"
"b15f87098e","2731.80","2022-12"
"b15f87098e","3422.24","2023-01"
"b15f87098e","3249.12","2023-02"
"b15f87098e","3318.32","2023-03"
"b15f87098e","1790.32","2023-04"
"b15f87098e","3561.80","2023-05"
"b15f87098e","3000.00","2023-07"
"b15f87098e","1873.60","2023-08"
"b15f87098e","720.00","2023-09"
"b15f87098e","1020.00","2023-10"
"b15f87098e","3965.12","2023-11"
"b15f87098e","2760.00","2023-12"
"b16e8712b3","480.00","2021-01"
"b16e8712b3","480.00","2021-02"
"b16e8712b3","2460.00","2021-03"
"b16e8712b3","3111.72","2021-05"
"b16e8712b3","468.00","2021-07"
"b16e8712b3","1380.00","2021-08"
"b16e8712b3","500.00","2021-10"
"b16e8712b3","2848.00","2021-11"
"b16e8712b3","1164.88","2021-12"
"b16e8712b3","1840.00","2022-02"
"b16e8712b3","4180.00","2022-04"
"b16e8712b3","2600.00","2022-05"
"b16e8712b3","1960.00","2022-06"
"b16e8712b3","1122.44","2022-07"
"b16e8712b3","1560.00","2022-08"
"b16e8712b3","1440.00","2022-09"
"b16e8712b3","1064.92","2022-11"
"b16e8712b3","400.00","2022-12"
"b16e8712b3","580.00","2023-01"
