invoice_id,invoice_date,revenue,customer_id,order_id,product_line_id,order_state_id,sales_territory_id,sales_territory,state_abbrv,state_name,year_month_eng,quarter_year,year_month
3046,3/28/2023,45.22,23060,2327756,3,34,3,South,NE,Nebraska,23-Mar,Q1-2023,2023-03
2832,3/28/2023,42.75,23086,2252308,3,39,3,South,MN,Minnesota,23-Mar,Q1-2023,2023-03
2540,3/28/2023,42.75,22972,2136889,3,4,1,Northeast,AR,Arkansas,23-Mar,Q1-2023,2023-03
2368,3/28/2023,42.75,7982,2099255,3,23,4,West,IL,Illinois,23-Mar,Q1-2023,2023-03
2488,3/28/2023,40.47,7166,2129709,3,9,2,Midwest,NM,New Mexico,23-Mar,Q1-2023,2023-03
2504,3/28/2023,42.75,22740,2140662,3,17,1,Northeast,KS,Kansas,23-Mar,Q1-2023,2023-03
2822,3/28/2023,59.47,9896,2242247,3,10,3,South,TX,Texas,23-Mar,Q1-2023,2023-03
3076,3/28/2023,45.22,23598,2337591,3,35,2,Midwest,MA,Massachusetts,23-Mar,Q1-2023,2023-03
2384,3/28/2023,47.5,2056,2093911,3,33,3,South,NY,New York,23-Mar,Q1-2023,2023-03
2314,3/28/2023,42.75,2239318,2076873,3,48,3,South,WA,Washington,23-Mar,Q1-2023,2023-03
2846,3/28/2023,26.22,2722636,2255872,3,28,1,Northeast,IN,Indiana,23-Mar,Q1-2023,2023-03
2698,3/28/2023,59.47,2878164,2207764,3,6,3,South,GA,Georgia,23-Mar,Q1-2023,2023-03
2986,3/28/2023,40.47,23250,2310876,3,24,3,South,OH,Ohio,23-Mar,Q1-2023,2023-03
2870,3/28/2023,38,812278,2263451,3,24,1,Northeast,OH,Ohio,23-Mar,Q1-2023,2023-03
3208,3/28/2023,40.47,1564444,2386997,3,23,3,South,IL,Illinois,23-Mar,Q1-2023,2023-03
3006,3/28/2023,54.72,2070,2318839,3,39,2,Midwest,MN,Minnesota,23-Mar,Q1-2023,2023-03
2220,3/28/2023,190,7940,2041141,3,2,3,South,FL,Florida,23-Mar,Q1-2023,2023-03
2678,3/28/2023,161.5,1186150,2194926,3,47,2,Midwest,MT,Montana,23-Mar,Q1-2023,2023-03
2848,3/28/2023,38,23722,2256015,3,15,3,South,MO,Missouri,23-Mar,Q1-2023,2023-03
2480,3/28/2023,161.5,1186168,2124480,3,18,3,South,KY,Kentucky,23-Mar,Q1-2023,2023-03
2962,3/28/2023,45.22,7282,2293048,3,48,2,Midwest,WA,Washington,23-Mar,Q1-2023,2023-03
2952,3/28/2023,35.72,1002572,2296945,3,26,4,West,UT,Utah,23-Mar,Q1-2023,2023-03
2294,3/28/2023,30.97,9790,2068003,3,3,3,South,LA,Louisiana,23-Mar,Q1-2023,2023-03
2704,3/28/2023,47.5,2088682,2207886,3,23,2,Midwest,IL,Illinois,23-Mar,Q1-2023,2023-03
2500,3/28/2023,190,9850,2135847,3,2,2,Midwest,FL,Florida,23-Mar,Q1-2023,2023-03
3194,3/28/2023,42.37,2063996,2379539,3,1,1,Northeast,MI,Michigan,23-Mar,Q1-2023,2023-03
2516,3/28/2023,180.5,1703354,2154473,3,9,3,South,NM,New Mexico,23-Mar,Q1-2023,2023-03
2484,3/28/2023,47.5,2056,2143247,3,9,3,South,NM,New Mexico,23-Mar,Q1-2023,2023-03
2454,3/28/2023,49.97,10250,2118727,3,31,4,West,CT,Connecticut,23-Mar,Q1-2023,2023-03
2680,3/28/2023,47.5,2056,2208332,3,14,3,South,AZ,Arizona,23-Mar,Q1-2023,2023-03
2354,3/28/2023,161.5,1186178,2081287,3,1,2,Midwest,MI,Michigan,23-Mar,Q1-2023,2023-03
2760,3/28/2023,506.16,11902,2233477,3,7,2,Midwest,MS,Mississippi,23-Mar,Q1-2023,2023-03
2478,3/28/2023,42.75,757092,2128638,3,32,3,South,PA,Pennsylvania,23-Mar,Q1-2023,2023-03
2314,3/28/2023,71.25,9468,2062787,3,36,2,Midwest,IA,Iowa,23-Mar,Q1-2023,2023-03
2178,3/28/2023,47.12,2064,2029668,3,2,3,South,FL,Florida,23-Mar,Q1-2023,2023-03
2650,3/28/2023,92.72,7628,2197250,3,48,4,West,WA,Washington,23-Mar,Q1-2023,2023-03
2270,3/28/2023,42.75,8246,2064133,3,26,2,Midwest,UT,Utah,23-Mar,Q1-2023,2023-03
2252,3/28/2023,40.47,8522,2056734,3,43,3,South,WY,Wyoming,23-Mar,Q1-2023,2023-03
3194,3/28/2023,47.12,23140,2376751,3,13,4,West,OK,Oklahoma,23-Mar,Q1-2023,2023-03
2208,3/28/2023,42.75,1868394,2041613,3,42,3,South,WI,Wisconsin,23-Mar,Q1-2023,2023-03
3196,3/28/2023,42.75,1586090,2371968,3,5,4,West,SC,South Carolina,23-Mar,Q1-2023,2023-03
3174,3/28/2023,49.97,23222,2371714,3,9,1,Northeast,NM,New Mexico,23-Mar,Q1-2023,2023-03
3010,3/28/2023,47.5,2088682,2319080,3,17,2,Midwest,KS,Kansas,23-Mar,Q1-2023,2023-03
2764,3/28/2023,45.22,10014,2230404,3,25,2,Midwest,CA,California,23-Mar,Q1-2023,2023-03
2460,3/28/2023,42.75,1324962,2134029,3,16,3,South,VA,Virginia,23-Mar,Q1-2023,2023-03
2258,3/28/2023,52.25,12022,2054092,3,44,3,South,SD,South Dakota,23-Mar,Q1-2023,2023-03
2618,3/28/2023,40.47,9998,2185970,4,26,4,West,UT,Utah,23-Mar,Q1-2023,2023-03
2988,3/28/2023,123.5,8522,2311392,4,25,3,South,CA,California,23-Mar,Q1-2023,2023-03
2160,3/28/2023,45.22,7662,2026952,4,38,4,West,OR,Oregon,23-Mar,Q1-2023,2023-03
2262,3/28/2023,35.72,1016682,2055562,4,34,1,Northeast,NE,Nebraska,23-Mar,Q1-2023,2023-03
2282,3/28/2023,161.5,1186182,2060414,4,28,3,South,IN,Indiana,23-Mar,Q1-2023,2023-03
2454,3/28/2023,57,2485982,2127559,4,36,1,Northeast,IA,Iowa,23-Mar,Q1-2023,2023-03
2366,3/28/2023,47.5,2056,2096413,4,19,3,South,CO,Colorado,23-Mar,Q1-2023,2023-03
2796,3/28/2023,47.12,9140,2230153,4,43,3,South,WY,Wyoming,23-Mar,Q1-2023,2023-03
2306,3/28/2023,38,10102,2067590,4,34,4,West,NE,Nebraska,23-Mar,Q1-2023,2023-03
2146,3/28/2023,45.22,8510,2020326,4,12,2,Midwest,NC,North Carolina,23-Mar,Q1-2023,2023-03
2186,3/28/2023,190,482822,2035405,4,14,1,Northeast,AZ,Arizona,23-Mar,Q1-2023,2023-03
2526,3/28/2023,47.5,9850,2144069,4,25,2,Midwest,CA,California,23-Mar,Q1-2023,2023-03
2242,3/28/2023,64.22,10958,2052696,4,34,2,Midwest,NE,Nebraska,23-Mar,Q1-2023,2023-03
2352,3/28/2023,180.5,1401306,2069089,4,30,4,West,RI,Rhode Island,23-Mar,Q1-2023,2023-03
2944,3/28/2023,40.47,59856,2294380,4,12,2,Midwest,NC,North Carolina,23-Mar,Q1-2023,2023-03
3052,3/28/2023,180.5,59856,2323574,4,39,2,Midwest,MN,Minnesota,23-Mar,Q1-2023,2023-03
3124,3/28/2023,40.47,59856,2354642,4,46,2,Midwest,ME,Maine,23-Mar,Q1-2023,2023-03
2992,3/28/2023,45.22,12348,2313024,4,14,4,West,AZ,Arizona,23-Mar,Q1-2023,2023-03
2490,3/28/2023,76,59898,2124393,4,19,3,South,CO,Colorado,23-Mar,Q1-2023,2023-03
2636,3/28/2023,45.22,10552,2191749,4,27,3,South,NV,Nevada,23-Mar,Q1-2023,2023-03
2152,3/28/2023,209,10628,2018061,4,26,2,Midwest,UT,Utah,23-Mar,Q1-2023,2023-03
3220,3/28/2023,47.5,23524,2381122,4,14,3,South,AZ,Arizona,23-Mar,Q1-2023,2023-03
2238,3/28/2023,40.47,165210,2054221,4,40,3,South,VT,Vermont,23-Mar,Q1-2023,2023-03
2294,3/28/2023,40.47,10270,2066412,4,3,3,South,LA,Louisiana,23-Mar,Q1-2023,2023-03
3032,3/28/2023,42.37,3417038,2325769,4,32,3,South,PA,Pennsylvania,23-Mar,Q1-2023,2023-03
3192,3/28/2023,49.97,2162244,2380533,4,36,3,South,IA,Iowa,23-Mar,Q1-2023,2023-03
2282,3/28/2023,45.22,23714,2066282,4,19,4,West,CO,Colorado,23-Mar,Q1-2023,2023-03
2490,3/28/2023,171,59892,2130268,4,44,4,West,SD,South Dakota,23-Mar,Q1-2023,2023-03
2328,3/28/2023,38,10806,2084259,4,47,3,South,MT,Montana,23-Mar,Q1-2023,2023-03
2578,3/28/2023,42.75,23346,2171776,4,14,4,West,AZ,Arizona,23-Mar,Q1-2023,2023-03
3138,3/28/2023,47.5,529836,2358651,4,10,4,West,TX,Texas,23-Mar,Q1-2023,2023-03
3154,3/28/2023,35.72,1016678,2363653,4,30,2,Midwest,RI,Rhode Island,23-Mar,Q1-2023,2023-03
2476,3/28/2023,35.72,1002552,2133701,4,33,3,South,NY,New York,23-Mar,Q1-2023,2023-03
2628,3/28/2023,161.5,1186182,2178320,4,10,3,South,TX,Texas,23-Mar,Q1-2023,2023-03
2892,3/28/2023,45.22,11808,2269810,4,23,3,South,IL,Illinois,23-Mar,Q1-2023,2023-03
3020,3/28/2023,161.5,1249064,2316568,4,45,4,West,ND,North Dakota,23-Mar,Q1-2023,2023-03
2178,3/28/2023,45.22,11222,2025709,4,43,1,Northeast,WY,Wyoming,23-Mar,Q1-2023,2023-03
3186,3/28/2023,47.12,3073870,2375741,4,47,3,South,MT,Montana,23-Mar,Q1-2023,2023-03
2794,3/28/2023,45.22,12230,2234921,4,31,1,Northeast,CT,Connecticut,23-Mar,Q1-2023,2023-03
2650,3/28/2023,63.65,9990,2199009,4,1,3,South,MI,Michigan,23-Mar,Q1-2023,2023-03
2726,3/28/2023,180.5,2064,2211634,4,12,3,South,NC,North Carolina,23-Mar,Q1-2023,2023-03
2298,3/28/2023,42.37,2185120,2055700,4,18,4,West,KY,Kentucky,23-Mar,Q1-2023,2023-03
2184,3/28/2023,538.65,9142,1988511,4,43,4,West,WY,Wyoming,23-Mar,Q1-2023,2023-03
3168,3/28/2023,188.1,23624,2363207,4,3,3,South,LA,Louisiana,23-Mar,Q1-2023,2023-03
3000,3/28/2023,30.97,9006,2298160,4,39,4,West,MN,Minnesota,23-Mar,Q1-2023,2023-03
2232,3/28/2023,47.12,2064,2051442,4,26,3,South,UT,Utah,23-Mar,Q1-2023,2023-03
2756,3/28/2023,47.5,2681642,2226247,4,21,3,South,WV,West Virginia,23-Mar,Q1-2023,2023-03
2230,3/28/2023,47.5,10020,2050516,4,15,4,West,MO,Missouri,23-Mar,Q1-2023,2023-03
2286,3/28/2023,59.47,59898,2051211,4,15,3,South,MO,Missouri,23-Mar,Q1-2023,2023-03
3032,3/28/2023,40.47,7178,2324813,4,6,2,Midwest,GA,Georgia,23-Mar,Q1-2023,2023-03
2996,3/28/2023,47.12,2064,2310848,4,2,3,South,FL,Florida,23-Mar,Q1-2023,2023-03
2848,3/28/2023,57,2337936,2247798,4,35,3,South,MA,Massachusetts,23-Mar,Q1-2023,2023-03
2426,3/28/2023,38,11062,2119154,4,21,3,South,WV,West Virginia,23-Mar,Q1-2023,2023-03
3196,3/28/2023,40.47,7166,2378859,4,34,2,Midwest,NE,Nebraska,23-Mar,Q1-2023,2023-03
3064,3/28/2023,42.75,22740,2337373,4,27,1,Northeast,NV,Nevada,23-Mar,Q1-2023,2023-03
3178,3/28/2023,47.5,2056,2374337,4,30,3,South,RI,Rhode Island,23-Mar,Q1-2023,2023-03
2468,3/28/2023,266,1653666,2123780,4,21,1,Northeast,WV,West Virginia,23-Mar,Q1-2023,2023-03
2736,3/28/2023,190,11262,2222936,4,44,4,West,SD,South Dakota,23-Mar,Q1-2023,2023-03
2212,3/28/2023,190,9592,2042879,4,33,3,South,NY,New York,23-Mar,Q1-2023,2023-03
2304,3/29/2023,40.47,10526,2069037,2,40,3,South,VT,Vermont,23-Mar,Q1-2023,2023-03
2428,3/29/2023,209,529836,2106975,2,12,4,West,NC,North Carolina,23-Mar,Q1-2023,2023-03
2768,3/29/2023,47.5,2056,2232808,2,3,3,South,LA,Louisiana,23-Mar,Q1-2023,2023-03
2390,3/29/2023,38,1066730,2098572,1,37,2,Midwest,NH,New Hampshire,23-Mar,Q1-2023,2023-03
3166,3/29/2023,104.5,2064,2365989,1,38,3,South,OR,Oregon,23-Mar,Q1-2023,2023-03
3090,3/29/2023,35.72,8626,2342427,1,23,4,West,IL,Illinois,23-Mar,Q1-2023,2023-03
2960,3/29/2023,40.47,2793652,2292963,1,18,1,Northeast,KY,Kentucky,23-Mar,Q1-2023,2023-03
2434,3/29/2023,47.12,2064,2107529,1,27,3,South,NV,Nevada,23-Mar,Q1-2023,2023-03
2938,3/29/2023,38,3291906,2292854,1,27,2,Midwest,NV,Nevada,23-Mar,Q1-2023,2023-03
2966,3/29/2023,52.25,1584866,2300261,1,21,3,South,WV,West Virginia,23-Mar,Q1-2023,2023-03
2930,3/29/2023,42.75,23042,2289849,1,27,4,West,NV,Nevada,23-Mar,Q1-2023,2023-03
2204,3/29/2023,598.5,12328,1937555,1,23,3,South,IL,Illinois,23-Mar,Q1-2023,2023-03
2684,3/29/2023,42.75,1980666,2208807,1,43,3,South,WY,Wyoming,23-Mar,Q1-2023,2023-03
2668,3/29/2023,190,9416,2192509,1,21,4,West,WV,West Virginia,23-Mar,Q1-2023,2023-03
2730,3/29/2023,42.75,22852,2217990,1,15,4,West,MO,Missouri,23-Mar,Q1-2023,2023-03
2836,3/29/2023,42.75,10886,2256254,1,34,4,West,NE,Nebraska,23-Mar,Q1-2023,2023-03
2728,3/29/2023,38,23586,2212023,1,19,2,Midwest,CO,Colorado,23-Mar,Q1-2023,2023-03
2574,3/29/2023,161.5,1186160,2159321,1,6,4,West,GA,Georgia,23-Mar,Q1-2023,2023-03
2584,3/29/2023,49.97,23222,2178279,1,23,1,Northeast,IL,Illinois,23-Mar,Q1-2023,2023-03
2822,3/29/2023,47.5,12248,2246450,1,10,4,West,TX,Texas,23-Mar,Q1-2023,2023-03
2236,3/29/2023,95,10038,2051748,1,35,3,South,MA,Massachusetts,23-Mar,Q1-2023,2023-03
3186,3/29/2023,42.75,10776,2378410,1,18,1,Northeast,KY,Kentucky,23-Mar,Q1-2023,2023-03
3088,3/29/2023,35.72,2789662,2343136,1,40,1,Northeast,VT,Vermont,23-Mar,Q1-2023,2023-03
3204,3/29/2023,40.47,2786836,2385376,1,29,1,Northeast,NJ,New Jersey,23-Mar,Q1-2023,2023-03
2320,3/29/2023,47.12,2064,2077600,1,35,3,South,MA,Massachusetts,23-Mar,Q1-2023,2023-03
3068,3/29/2023,40.47,2064,2333900,1,33,3,South,NY,New York,23-Mar,Q1-2023,2023-03
2880,3/29/2023,40.47,8500,2266339,1,44,1,Northeast,SD,South Dakota,23-Mar,Q1-2023,2023-03
2666,3/29/2023,40.47,10830,2194483,1,30,3,South,RI,Rhode Island,23-Mar,Q1-2023,2023-03
2990,3/29/2023,161.5,1186136,2295600,1,20,1,Northeast,MD,Maryland,23-Mar,Q1-2023,2023-03
3194,3/29/2023,42.75,10412,2378661,1,47,3,South,MT,Montana,23-Mar,Q1-2023,2023-03
2712,3/29/2023,475,9644,2205513,1,37,2,Midwest,NH,New Hampshire,23-Mar,Q1-2023,2023-03
2906,3/29/2023,26.22,2722636,2277831,1,41,1,Northeast,ID,Idaho,23-Mar,Q1-2023,2023-03
2752,3/29/2023,70.87,22782,2226608,1,45,1,Northeast,ND,North Dakota,23-Mar,Q1-2023,2023-03
2416,3/29/2023,42.75,89604,2113642,1,30,3,South,RI,Rhode Island,23-Mar,Q1-2023,2023-03
2704,3/29/2023,190,2667548,2196183,1,19,2,Midwest,CO,Colorado,23-Mar,Q1-2023,2023-03
2674,3/29/2023,47.5,2056,2205251,1,41,3,South,ID,Idaho,23-Mar,Q1-2023,2023-03
2232,3/29/2023,35.72,1016690,2038523,1,10,4,West,TX,Texas,23-Mar,Q1-2023,2023-03
2534,3/29/2023,40.47,7166,2143997,1,47,2,Midwest,MT,Montana,23-Mar,Q1-2023,2023-03
2594,3/29/2023,35.72,1014784,2166770,1,18,4,West,KY,Kentucky,23-Mar,Q1-2023,2023-03
2932,3/29/2023,171,1653666,2284353,1,47,1,Northeast,MT,Montana,23-Mar,Q1-2023,2023-03
3120,3/29/2023,159.6,696302,2344175,1,1,2,Midwest,MI,Michigan,23-Mar,Q1-2023,2023-03
2778,3/29/2023,418.95,8440,2238567,1,48,4,West,WA,Washington,23-Mar,Q1-2023,2023-03
2776,3/29/2023,40.47,9998,2232390,1,24,4,West,OH,Ohio,23-Mar,Q1-2023,2023-03
2856,3/29/2023,38,23330,2260576,1,11,1,Northeast,TN,Tennessee,23-Mar,Q1-2023,2023-03
2666,3/29/2023,38,11062,2198211,1,10,3,South,TX,Texas,23-Mar,Q1-2023,2023-03
2744,3/29/2023,42.75,1324964,2223516,1,7,2,Midwest,MS,Mississippi,23-Mar,Q1-2023,2023-03
2222,3/29/2023,180.5,8346,2047245,1,19,4,West,CO,Colorado,23-Mar,Q1-2023,2023-03
2540,3/29/2023,30.97,1356224,2159752,1,17,3,South,KS,Kansas,23-Mar,Q1-2023,2023-03
2928,3/29/2023,52.25,1584866,2288113,1,32,3,South,PA,Pennsylvania,23-Mar,Q1-2023,2023-03
2920,3/29/2023,42.75,23096,2284635,1,19,4,West,CO,Colorado,23-Mar,Q1-2023,2023-03
2700,3/29/2023,38,74840,2209021,1,5,4,West,SC,South Carolina,23-Mar,Q1-2023,2023-03
2400,3/29/2023,47.5,2056,2098134,1,44,3,South,SD,South Dakota,23-Mar,Q1-2023,2023-03
2904,3/29/2023,45.22,12348,2278656,1,16,4,West,VA,Virginia,23-Mar,Q1-2023,2023-03
2606,3/29/2023,40.47,23250,2174607,1,25,3,South,CA,California,23-Mar,Q1-2023,2023-03
2844,3/29/2023,42.75,22872,2258624,1,28,2,Midwest,IN,Indiana,23-Mar,Q1-2023,2023-03
2204,3/29/2023,199.5,1324954,2033959,1,27,2,Midwest,NV,Nevada,23-Mar,Q1-2023,2023-03
2920,3/29/2023,35.72,7406,2283760,1,25,2,Midwest,CA,California,23-Mar,Q1-2023,2023-03
2408,3/29/2023,47.12,2064,2107589,1,14,3,South,AZ,Arizona,23-Mar,Q1-2023,2023-03
2892,3/29/2023,40.47,1064926,2269717,1,41,2,Midwest,ID,Idaho,23-Mar,Q1-2023,2023-03
2426,3/29/2023,47.5,7776,2090236,1,13,3,South,OK,Oklahoma,23-Mar,Q1-2023,2023-03
2824,3/29/2023,40.47,9998,2243237,1,7,4,West,MS,Mississippi,23-Mar,Q1-2023,2023-03
2486,3/29/2023,42.75,10214,2134873,1,22,3,South,DE,Delaware,23-Mar,Q1-2023,2023-03
2528,3/29/2023,40.47,7166,2161447,1,1,2,Midwest,MI,Michigan,23-Mar,Q1-2023,2023-03
2334,3/29/2023,40.47,23250,2080796,1,13,3,South,OK,Oklahoma,23-Mar,Q1-2023,2023-03
2336,3/29/2023,49.97,2065818,2082217,1,35,1,Northeast,MA,Massachusetts,23-Mar,Q1-2023,2023-03
2508,3/29/2023,42.75,23904,2151483,1,26,1,Northeast,UT,Utah,23-Mar,Q1-2023,2023-03
2682,3/29/2023,45.22,2772464,2199899,1,21,2,Midwest,WV,West Virginia,23-Mar,Q1-2023,2023-03
3138,3/29/2023,45.22,1007416,2351432,1,3,1,Northeast,LA,Louisiana,23-Mar,Q1-2023,2023-03
2780,3/29/2023,71.25,2373004,2225827,1,33,1,Northeast,NY,New York,23-Mar,Q1-2023,2023-03
3108,3/29/2023,45.22,11086,2348818,1,21,4,West,WV,West Virginia,23-Mar,Q1-2023,2023-03
2210,3/29/2023,45.22,12218,2043617,2,24,2,Midwest,OH,Ohio,23-Mar,Q1-2023,2023-03
3226,3/29/2023,49.97,591472,2392560,2,16,4,West,VA,Virginia,23-Mar,Q1-2023,2023-03
2748,3/29/2023,180.5,8346,2186608,2,41,4,West,ID,Idaho,23-Mar,Q1-2023,2023-03
2530,3/29/2023,180.5,11770,2154197,2,17,4,West,KS,Kansas,23-Mar,Q1-2023,2023-03
2498,3/29/2023,47.5,1847774,2143717,2,10,1,Northeast,TX,Texas,23-Mar,Q1-2023,2023-03
2264,3/29/2023,178.6,6960,2054996,2,18,4,West,KY,Kentucky,23-Mar,Q1-2023,2023-03
3198,3/29/2023,42.75,23086,2381229,2,8,3,South,AL,Alabama,23-Mar,Q1-2023,2023-03
2352,3/29/2023,45.22,11888,2088606,2,1,4,West,MI,Michigan,23-Mar,Q1-2023,2023-03
2972,3/29/2023,40.47,605148,2301039,2,44,3,South,SD,South Dakota,23-Mar,Q1-2023,2023-03
2200,3/29/2023,42.75,11032,2041899,2,6,3,South,GA,Georgia,23-Mar,Q1-2023,2023-03
2664,3/29/2023,161.5,1186192,2201821,2,17,4,West,KS,Kansas,23-Mar,Q1-2023,2023-03
2676,3/29/2023,38,11824,2205697,2,46,2,Midwest,ME,Maine,23-Mar,Q1-2023,2023-03
2740,3/29/2023,199.5,7952,2214835,2,6,3,South,GA,Georgia,23-Mar,Q1-2023,2023-03
2660,3/29/2023,197.6,22898,2198268,2,29,1,Northeast,NJ,New Jersey,23-Mar,Q1-2023,2023-03
2222,3/29/2023,42.75,7114,2043990,2,45,2,Midwest,ND,North Dakota,23-Mar,Q1-2023,2023-03
3034,3/29/2023,59.47,59824,2324284,2,45,2,Midwest,ND,North Dakota,23-Mar,Q1-2023,2023-03
2962,3/29/2023,42.75,9658,2294905,2,24,2,Midwest,OH,Ohio,23-Mar,Q1-2023,2023-03
3202,3/29/2023,161.5,1249064,2374181,2,48,4,West,WA,Washington,23-Mar,Q1-2023,2023-03
3030,3/29/2023,42.75,9138,2321517,2,6,1,Northeast,GA,Georgia,23-Mar,Q1-2023,2023-03
2776,3/29/2023,40.47,10830,2228898,2,11,3,South,TN,Tennessee,23-Mar,Q1-2023,2023-03
2236,3/29/2023,42.75,104560,2045663,2,48,1,Northeast,WA,Washington,23-Mar,Q1-2023,2023-03
2180,3/29/2023,45.22,2399914,2031685,2,4,2,Midwest,AR,Arkansas,23-Mar,Q1-2023,2023-03
2470,3/29/2023,40.47,7480,2131430,2,26,3,South,UT,Utah,23-Mar,Q1-2023,2023-03
2878,3/29/2023,45.22,12348,2269193,2,46,4,West,ME,Maine,23-Mar,Q1-2023,2023-03
2984,3/29/2023,47.5,2056,2304765,2,13,3,South,OK,Oklahoma,23-Mar,Q1-2023,2023-03
2526,3/29/2023,52.25,676616,2146303,2,26,4,West,UT,Utah,23-Mar,Q1-2023,2023-03
2564,3/29/2023,45.22,11222,2164800,2,20,1,Northeast,MD,Maryland,23-Mar,Q1-2023,2023-03
2182,3/29/2023,49.97,1282388,2025498,2,48,3,South,WA,Washington,23-Mar,Q1-2023,2023-03
2228,3/29/2023,35.72,1016678,2013301,2,29,2,Midwest,NJ,New Jersey,23-Mar,Q1-2023,2023-03
3130,3/29/2023,47.5,529836,2353733,2,35,4,West,MA,Massachusetts,23-Mar,Q1-2023,2023-03
3190,3/29/2023,71.25,9390,2367152,2,3,4,West,LA,Louisiana,23-Mar,Q1-2023,2023-03
2668,3/29/2023,180.5,2239318,2201372,2,30,3,South,RI,Rhode Island,23-Mar,Q1-2023,2023-03
2882,3/29/2023,47.5,1824548,2270148,2,46,3,South,ME,Maine,23-Mar,Q1-2023,2023-03
3000,3/29/2023,21.47,2780754,2295071,2,21,4,West,WV,West Virginia,23-Mar,Q1-2023,2023-03
3124,3/29/2023,40.47,7166,2355847,2,28,2,Midwest,IN,Indiana,23-Mar,Q1-2023,2023-03
2974,3/29/2023,190,11002,2300187,2,14,2,Midwest,AZ,Arizona,23-Mar,Q1-2023,2023-03
2518,3/29/2023,45.22,9618,2151357,2,47,1,Northeast,MT,Montana,23-Mar,Q1-2023,2023-03
2958,3/29/2023,161.5,165210,2298185,2,1,3,South,MI,Michigan,23-Mar,Q1-2023,2023-03
2254,3/29/2023,42.75,1324966,2055236,2,9,2,Midwest,NM,New Mexico,23-Mar,Q1-2023,2023-03
2938,3/29/2023,304,1584866,2276574,2,32,3,South,PA,Pennsylvania,23-Mar,Q1-2023,2023-03
2664,3/29/2023,40.47,9636,2196071,2,4,3,South,AR,Arkansas,23-Mar,Q1-2023,2023-03
2884,3/29/2023,47.5,2056,2272490,2,31,3,South,CT,Connecticut,23-Mar,Q1-2023,2023-03
2196,3/29/2023,59.47,9340,2039821,2,41,2,Midwest,ID,Idaho,23-Mar,Q1-2023,2023-03
2834,3/29/2023,418.95,8440,2256569,2,29,4,West,NJ,New Jersey,23-Mar,Q1-2023,2023-03
2472,3/29/2023,40.47,23004,2135883,2,41,3,South,ID,Idaho,23-Mar,Q1-2023,2023-03
2408,3/29/2023,40.47,10416,2104944,2,28,3,South,IN,Indiana,23-Mar,Q1-2023,2023-03
2596,3/29/2023,161.5,1186134,2177428,2,48,3,South,WA,Washington,23-Mar,Q1-2023,2023-03
2156,3/29/2023,47.5,2056,2025196,2,16,3,South,VA,Virginia,23-Mar,Q1-2023,2023-03
2372,3/29/2023,35.72,1007388,2090025,2,20,1,Northeast,MD,Maryland,23-Mar,Q1-2023,2023-03
2318,3/29/2023,190,9572,2075108,2,7,2,Midwest,MS,Mississippi,23-Mar,Q1-2023,2023-03
2838,3/29/2023,47.12,2064,2247533,2,47,3,South,MT,Montana,23-Mar,Q1-2023,2023-03
2592,3/29/2023,178.6,6960,2166419,2,5,4,West,SC,South Carolina,23-Mar,Q1-2023,2023-03
2350,3/29/2023,169.1,23634,2092466,2,29,2,Midwest,NJ,New Jersey,23-Mar,Q1-2023,2023-03
3138,3/29/2023,47.5,2056,2355896,2,38,3,South,OR,Oregon,23-Mar,Q1-2023,2023-03
2794,3/29/2023,40.47,7178,2238587,2,24,2,Midwest,OH,Ohio,23-Mar,Q1-2023,2023-03
3128,3/29/2023,35.72,1005550,2357473,2,40,4,West,VT,Vermont,23-Mar,Q1-2023,2023-03
2272,3/29/2023,45.22,8510,2061466,2,46,2,Midwest,ME,Maine,23-Mar,Q1-2023,2023-03
2660,3/29/2023,45.22,23060,2200427,2,29,3,South,NJ,New Jersey,23-Mar,Q1-2023,2023-03
2384,3/29/2023,40.47,9554,2102062,2,22,2,Midwest,DE,Delaware,23-Mar,Q1-2023,2023-03
3018,3/29/2023,21.47,2780754,2310173,2,5,4,West,SC,South Carolina,23-Mar,Q1-2023,2023-03
2800,3/29/2023,40.47,59856,2245226,2,19,2,Midwest,CO,Colorado,23-Mar,Q1-2023,2023-03
2204,3/29/2023,658.35,11836,2010506,2,4,2,Midwest,AR,Arkansas,23-Mar,Q1-2023,2023-03
2974,3/29/2023,52.25,12340,2305608,2,31,3,South,CT,Connecticut,23-Mar,Q1-2023,2023-03
3062,3/29/2023,57,2485982,2331682,2,5,1,Northeast,SC,South Carolina,23-Mar,Q1-2023,2023-03
2192,3/29/2023,42.37,2185120,2036746,2,32,4,West,PA,Pennsylvania,23-Mar,Q1-2023,2023-03
2506,3/29/2023,42.75,1609916,2148931,2,5,3,South,SC,South Carolina,23-Mar,Q1-2023,2023-03
2688,3/29/2023,42.75,2214048,2201865,2,3,3,South,LA,Louisiana,23-Mar,Q1-2023,2023-03
2392,3/29/2023,351.5,1188344,2093619,2,24,4,West,OH,Ohio,23-Mar,Q1-2023,2023-03
3154,3/29/2023,42.37,1868394,2363540,2,6,3,South,GA,Georgia,23-Mar,Q1-2023,2023-03
2528,3/29/2023,38,2788656,2161140,2,42,3,South,WI,Wisconsin,23-Mar,Q1-2023,2023-03
3228,3/29/2023,59.47,2878164,2384223,2,45,3,South,ND,North Dakota,23-Mar,Q1-2023,2023-03
